unit_id,golden,unit_state,trusted_judgments,last_judgment_at,category,category_confidence,category_gold,id,screenname,text
662824749,false,finalized,3,2015-02-18T13:21:00,Information,1,,322404000000000000,pfizer_news,"Looking forward to inspiring talks on global health challenges w/filmmaking�۪s best creative minds at Envision 2013 #envisionfilm"
662824750,false,finalized,3,2015-02-18T10:32:00,Information,1,,322061000000000000,pfizer_news,"PFE is partnering w/IFP &amp  UN to sponsor Envision 2013: Stories of the Global Health Challenge #envisionfilm http://t.co/mMXAffWS61"
662824751,false,finalized,3,2015-02-18T11:19:00,Information,1,,319487000000000000,pfizer_news,Pfizer Research Prize Foundation in Switzerland awards annual prize for research to 9 scientists @pfizer http://t.co/2YWm3Mblsc
662824752,false,finalized,3,2015-02-18T11:56:00,Information,1,,319432000000000000,pfizer_news,Pfizer is pleased to partner with BIND Biosciences on a new research collaboration http://t.co/bovZSWk5j6 @BINDTx
662824753,false,finalized,3,2015-02-18T13:09:00,Information,1,,317265000000000000,pfizer_news,Pfizer�۪s BOSULIF� (bosutinib) Receives Conditional Marketing Authorization From the European Commission http://t.co/SlBj7Ig8zF
662824754,false,finalized,3,2015-02-18T11:39:00,Information,1,,316943000000000000,pfizer_news,"PFE�۪s John Young: Our industry is part of global trend of targeted innovation, providing healthcare solutions http://t.co/XbDkCYsdt2"
662824755,false,finalized,3,2015-02-18T12:43:00,Information,1,,316648000000000000,pfizer_news,PFE�۪s John Young: Patient voice contributes critical insights into health policy debate http://t.co/M7cD6D4ISj @pfizer
662824756,false,finalized,3,2015-02-18T08:56:00,Information,1,,316598000000000000,pfizer_news,"For 3 yrs, PFE has served as key sponsor of @hrc #HealthcareEqualityIndex which evaluates healthcare facilities on LGBT patient care @pfizer"
662824757,false,finalized,3,2015-02-18T08:52:00,Information,1,,316225000000000000,pfizer_news,"@pfizer #WomensHistoryMonth Statistician Florence Nightingale spurred health reforms, credited by historians as founder of modern nursing"
662824758,false,finalized,3,2015-02-18T12:15:00,Information,1,,314776000000000000,pfizer_news,AMA Foundation recognizes PFE for Excellence in Medicine partnership http://t.co/ELBCAPYeFV @pfizer
662824759,false,finalized,3,2015-02-18T09:02:00,Information,1,,314464000000000000,pfizer_news,"US manufacturers, patient grps to Congress:Reject #PartD interference, negotiations already lower cost #whyPartDworks http://t.co/ZQoOzA2ekY"
662824760,false,finalized,3,2015-02-18T05:22:00,Information,1,,314412000000000000,pfizer_news,"AAHRPP Pres. &amp  CEO Marjorie A. Speers says Pfizer�۪s AAHRPP accreditation raises bar, sets an example for other sponsors to follow @pfizer"
662824761,false,finalized,3,2015-02-18T12:20:00,Information,1,,314383000000000000,pfizer_news,PFE awarded AAHRPP accreditation affirming PFE conducts research worldwide in accordance w/ their gold standard for quality &amp  ethics @pfizer
662824762,false,finalized,3,2015-02-18T13:05:00,Information,0.6647,,312546000000000000,pfizer_news,Pfizer Response to Global Consensus Statement on Menopausal Hormone Therapy http://t.co/s08MhyCDar
662824763,false,finalized,3,2015-02-18T13:42:00,Information,1,,311869000000000000,pfizer_news,Freda Lewis-Hall MD discusses how an irregular heartbeat may lead to other health issues on @TheDoctors http://t.co/X1moNEs4MH
662824764,false,finalized,3,2015-02-18T11:30:00,Information,1,,311850000000000000,pfizer_news,"PFE: Balanced approach to IP needed to meet healthcare needs in India #IP http://t.co/omgk4ElzIT @pfizer"
662824765,false,finalized,3,2015-02-18T11:24:00,Information,1,,308946000000000000,pfizer_news,United States Patent &amp  Trademark Office Grants Pfizer Reissue Patent For Celebrex� (celecoxib capsules) http://t.co/NGwDOTE9UQ
662824766,false,finalized,3,2015-02-18T03:58:00,Information,1,,308685000000000000,pfizer_news,Pfizer Presents Phase 3 Safety And Immunogenicity Data On Prevnar 13� In Adults With HIV http://t.co/kOh0RxDFtX
662824767,false,finalized,3,2015-02-18T03:51:00,Information,1,,304999000000000000,pfizer_news,Columbia Univ prof discusses preventive care for the aging http://t.co/j6bxSDMzw7 @pfizer
662824768,false,finalized,3,2015-02-18T12:12:00,Action,0.6629,,303952000000000000,pfizer_news,Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference  http://t.co/at8c2i09
662824769,false,finalized,3,2015-02-18T12:55:00,Information,1,,294146000000000000,pfizer_news,Pfizer report amplifies conversation on using technology to aid healthy aging. http://t.co/7Afe259S
662824770,false,finalized,3,2015-02-18T07:01:00,Information,1,,293724000000000000,pfizer_news,Pfizer Partnership Organizations Significantly Benefit From Pfizer�۪s Global Health Fellows Program  http://t.co/tOhNm72b
662824771,false,finalized,3,2015-02-18T12:02:00,Information,1,,291961000000000000,pfizer_news,Pfizer partnerships w/ disease foundations open new avenues to drug discovery &amp  development  http://t.co/j9zKO27D
662824772,false,finalized,3,2015-02-18T03:58:00,Information,1,,291598000000000000,pfizer_news,"A ���12 poll that still matters: Medicare enrollees overwhelmingly satisfied with #Part D coverage: 95% say works well http://t.co/ZiUAMThE"
662824773,false,finalized,3,2015-02-18T09:34:00,Information,1,,286839000000000000,pfizer_news,Medical experts share their thoughts on women�۪s midlife health matters at http://t.co/jHmK3dS3
662824774,false,finalized,3,2015-02-18T09:08:00,Action,1,,284301000000000000,pfizer_news,Learn ways to take an active role in your annual midlife health checkup at http://t.co/jHmK3dS3
662824775,false,finalized,3,2015-02-18T13:10:00,Action,0.6677,,281841000000000000,pfizer_news,Take charge: http://t.co/5iqA6aV7 offers guides for maneuvering through midlife health matters
662824776,false,finalized,3,2015-02-18T10:17:00,Action,1,,281768000000000000,pfizer_news,Take charge: http://t.co/2oFghC33 offers guides for maneuvering through midlife health matters
662824777,false,finalized,3,2015-02-18T06:43:00,Information,0.6614,,279228000000000000,pfizer_news,Discover questions that midlife women should ask their health care provider at http://t.co/jHmK3dS3
662824778,false,finalized,3,2015-02-18T12:19:00,Information,1,,278620000000000000,pfizer_news,15 million Americans suffer from depression. Freda Lewis-Hall MD discusses the condition on @TheDoctors.   http://t.co/vOPcaZAg
662824779,false,finalized,3,2015-02-18T09:27:00,Information,0.6668,,278524000000000000,pfizer_news,Pfizer Chief Medical Officer Freda Lewis-Hall MD talks healthy aging on @RachaelRayShow: http://t.co/hcIKnKKl
662824780,false,finalized,3,2015-02-18T08:34:00,Action,1,,276703000000000000,pfizer_news,"Learn, talk, share. Women: Learn about ways to start managing your midlife health at http://t.co/jHmK3dS3."
662824781,false,finalized,3,2015-02-18T04:18:00,Information,1,,276344000000000000,pfizer_news,Tanzania expands immunization program to include Pfizer�۪s Prevenar 13 for prevention of Pneumococcal Disease http://t.co/rRdV4kjn
662824782,false,finalized,3,2015-02-18T12:01:00,Information,1,,275995000000000000,pfizer_news,"RT Welcome to @PfizerLifeUK. Pfizer Life provides tailored information, helping you to proactively manage your #health"
662824783,false,finalized,3,2015-02-18T13:20:00,Action,0.6645,,274166000000000000,pfizer_news,"Learn, talk, share. Women: Learn about ways to start managing your midlife health at The Hemline http://t.co/kqFiK8gx"
662824784,false,finalized,3,2015-02-18T14:03:00,Information,1,,274143000000000000,pfizer_news,"Pfizer security chief calls for more united &amp  global response to better fight drug counterfeiters, http://t.co/MzO4yxMb"
662824785,false,finalized,3,2015-02-18T13:31:00,Information,1,,270596000000000000,pfizer_news,Cystic Fibrosis Foundation Therapeutics announces $58 Million CF drug discovery agreement with Pfizer http://t.co/Nc2E5bBH
662824786,false,finalized,3,2015-02-18T14:02:00,Information,1,,268426000000000000,pfizer_news,Innovative opportunities to improve patient safety http://t.co/kQEZrP2u via @vrulon and @thinksciencenow
662824787,false,finalized,3,2015-02-18T09:04:00,Information,1,,268346000000000000,pfizer_news,"Dr. Volker Herrmann discusses importance of innovative collaborations to new PFE venture Integrated Health @ #AHCC12 http://t.co/XjUgX7WO"
662824788,false,finalized,3,2015-02-18T11:28:00,Information,1,,266947000000000000,pfizer_news,Could one test cancer cells against various chemotherapy agents to see which works best? http://t.co/yevlIyhG via @thinksciencenow
662824789,false,finalized,3,2015-02-18T03:59:00,Information,1,,265955000000000000,pfizer_news,New RA treatment discovered and developed in PFE�۪s Connecticut labs
662824790,false,finalized,3,2015-02-18T04:41:00,Information,1,,264459000000000000,pfizer_news,Public health threat from counterfeit medicine sold online http://t.co/zH8Gjelm via @thinksciencenow
662824791,false,finalized,3,2015-02-18T08:55:00,Information,1,,264070000000000000,pfizer_news,Pfizer Foundation announces partnership w/Grantmakers in Aging to Boost ���Age-Friendly�۪ Communities http://t.co/Yh7xC2Q1
662824792,false,finalized,3,2015-02-18T12:44:00,Information,1,,261204000000000000,pfizer_news,Pfizer partnered with a global patient advocacy organization to donate Factor IX to developing nations http://t.co/wecEEZb7
662824793,false,finalized,3,2015-02-18T11:29:00,Information,1,,256452000000000000,pfizer_news,World�۪s pop: two billion people 60+ by 2050.  Govts can lessen economic burden for healthcare with preventive programs http://t.co/FWqmykCM
662824794,false,finalized,3,2015-02-18T11:44:00,Information,1,,256107000000000000,pfizer_news,Mumbai has 18 million people but only 12 ambulances w/life-saving equipment.Just one of the barriers to preventive care http://t.co/Fk3rRLmM
662824795,false,finalized,3,2015-02-18T11:25:00,Information,1,,255989000000000000,pfizer_news,New report reveals programs that promote healthy ageing can help reduce rising health costs http://t.co/WsMAffSO
662824796,false,finalized,3,2015-02-18T13:19:00,Action,1,,253487000000000000,pfizer_news,"Today is Children�۪s Health Day. If you smoke, quit for your kids. Learn more at http://t.co/wwGjXgqN"
662824797,false,finalized,3,2015-02-18T12:22:00,Information,1,,251698000000000000,pfizer_news,"What Back to the Future got right with #science and #technology http://t.co/6c4TyWBc via @thinksciencenow"
662824798,false,finalized,3,2015-02-18T13:53:00,Information,1,,251404000000000000,pfizer_news,"@vrulon discusses Star Trek replicators and whether they could be a reality in #health care http://t.co/UHCau6h4 via @thinksciencenow"
662824799,false,finalized,3,2015-02-18T10:19:00,Information,0.6668,,245866000000000000,pfizer_news,"#GHF Albert Dunne addressing health issues &amp  improving care for underserved populations from Kenya http://t.co/UwPorlBH"
662824800,false,finalized,3,2015-02-18T04:43:00,Information,0.6614,,245629000000000000,pfizer_news,"One of the new models being used in #drug safety is the Zebrafish. This provides a quick &amp  easy way to regulate genes http://t.co/vrgOPP2o"
662824801,false,finalized,3,2015-02-18T08:32:00,Information,0.6775,,245572000000000000,pfizer_news,"Caroline Roan, Vice President of Corporate Responsibility &amp  Reputation to speak @AdelphiU on Sept 13 http://t.co/voCxy4h5"
662824802,false,finalized,3,2015-02-18T13:39:00,Information,1,,245561000000000000,pfizer_news,WHO grants expansion to the prequalification for Prevenar 13 to include adults 50 years of age and older http://t.co/CwQTF1mY
662824803,false,finalized,3,2015-02-18T04:26:00,Information,1,,245246000000000000,pfizer_news,Working Together for a Healthier World ��� Caroline Roan on the social purpose of Pfizer�۪s business http://t.co/CUFdXIk1
662824804,false,finalized,3,2015-02-18T08:34:00,Information,1,,243383000000000000,pfizer_news,"Pfizer Global Health Team assisting caregivers, Senior Citizens, and cancer patients in Chile http://t.co/XioPvDx9"
662824805,false,finalized,3,2015-02-18T13:22:00,Action,1,,243005000000000000,pfizer_news,Pfizer invites public to listen to Webcast of Pfizer discussion at Healthcare Conference http://t.co/M0zrxx8Q
662824806,false,finalized,3,2015-02-18T12:42:00,Information,1,,241191000000000000,pfizer_news,"#GHF Tracy Sienko addressing health issues &amp  improving care for underserved populations from Tanzania http://t.co/e499WpWU"
662824807,false,finalized,3,2015-02-18T08:54:00,Information,1,,240108000000000000,pfizer_news,Global Health Fellow Janet White addressing health issues &amp  improving care for underserved populations from Uganda http://t.co/KAPygBZs
662824808,false,finalized,3,2015-02-18T06:43:00,Information,1,,240086000000000000,pfizer_news,"In a new survey 77% of pple with #diabetes report that diabetic nerve pain impacts daily activities http://t.co/LgTNbqCq"
662824809,false,finalized,3,2015-02-18T09:12:00,Information,1,,239410000000000000,pfizer_news,"New educational materials for patients #Diabetic Nerve Pain: Starting the Dialogue at http://t.co/LgTNbqCq"
662824810,false,finalized,3,2015-02-18T11:17:00,Information,1,,239107000000000000,pfizer_news,"In this week�۪s Human-TECH blog post, @vrulon looks at travel through the lens of #science fiction http://t.co/ZXnWvcGQ #scifi"
662824811,false,finalized,3,2015-02-18T12:47:00,Action,1,,238275000000000000,pfizer_news,"Only half of those prescribed medications to prevent heart #disease actually take their medication. Read more here http://t.co/X5IHh3vx"
662824812,false,finalized,3,2015-02-18T06:51:00,Information,1,,237614000000000000,pfizer_news,"Digital innovation is crucial in #healthcare. @vrulon outlines the areas where innovation can improve outcomes http://t.co/tMEzawgb"
662824813,false,finalized,3,2015-02-18T11:19:00,Information,1,,236572000000000000,pfizer_news,"At a time when trust in many institutions is waning, trust in the #scientific community remains unchanged http://t.co/kv6xWbrp"
662824814,false,finalized,3,2015-02-18T04:39:00,Action,0.6639,,233225000000000000,pfizer_news,What does the way you walk say about your health? http://t.co/7DvVg4tu
662824815,false,finalized,3,2015-02-18T03:59:00,Information,1,,225617000000000000,pfizer_news,"Pfizer Global Health Fellow Albert Dunne #GHF addressing health issues for underserved populations from Nairobi http://t.co/zqxXGU1t"
662824816,false,finalized,3,2015-02-18T13:58:00,Information,1,,224858000000000000,pfizer_news,"The latest Human-TECH post on TSN continues discussion of #Health #Info Management (HIM): http://t.co/UCngtVDj"
662824817,false,finalized,3,2015-02-18T06:53:00,Action,1,,224534000000000000,pfizer_news,"A study says #seniors are more likely to be harmed in course of medical care. Find out more: http://t.co/v5HGCJCj"
662824818,false,finalized,3,2015-02-18T13:35:00,Action,1,,223507000000000000,pfizer_news,Continue to learn about Health Information Management from Pfizer�۪s @vrulon on TSN: http://t.co/Gto78tLn
662824819,false,finalized,3,2015-02-18T14:16:00,Information,1,,223062000000000000,pfizer_news,"Senior #Scientist @hgukasyan blogs about benefits of #CommunityService in San Diego FaceLift Project http://t.co/b7JH0FTP"
662824820,false,finalized,3,2015-02-18T09:40:00,Information,1,,222715000000000000,pfizer_news,"Pfizer Global Health Fellow #GHF Janet White addressing health issues for underserved populations from Uganda http://t.co/mAdhVqqd"
662824821,false,finalized,3,2015-02-18T12:21:00,Information,1,,221318000000000000,pfizer_news,"Famous puppets Kermit and Miss Piggy reveal their secrets to healthy aging. #LetsGetOld http://t.co/UI7Xt8eZ"
662824822,false,finalized,3,2015-02-18T04:29:00,Information,1,,221242000000000000,pfizer_news,Pfizer Global Health Fellow Tracy Slenko addressing health issues for underserved populations from Tanzania http://t.co/GWlYB1BO
662824823,false,finalized,3,2015-02-18T04:38:00,Information,0.6775,,221237000000000000,pfizer_news,The urgency for meta-collaboration and how to foster it by @CraigLipset on Think Science Now: http://t.co/mLlbEGb4
662824824,false,finalized,3,2015-02-18T13:00:00,Information,1,,220922000000000000,pfizer_news,Pfizer Global Health Fellow Yolande Morris addressing health issues for underserved populations from Rwanda http://t.co/Kh8rsc91
662824825,false,finalized,3,2015-02-18T13:20:00,Information,1,,219836000000000000,pfizer_news,"With #health care constantly changing, priority needs to be #health information management or #HIM @vrulon http://t.co/bBzb8Omh"
662824826,false,finalized,3,2015-02-18T12:19:00,Action,1,,218049000000000000,pfizer_news,"What is the bond between duct tape and #healthcare? See what @vrulon has to say http://t.co/b76CPJcT"
662824827,false,finalized,3,2015-02-18T09:12:00,Action,1,,217337000000000000,pfizer_news,"Not all migraine treatments are created equal. Join the campaign for migraine relief. http://t.co/M0BroaQM #CampaignAgainstMigraine"
662824828,false,finalized,3,2015-02-18T11:55:00,Information,1,,217257000000000000,pfizer_news,Bristol-Myers Squibb and Pfizer Receive Complete Response Letter from U.S. FDA for ELIQUIS� (apixaban) http://t.co/4IYQ79SR
662824829,false,finalized,3,2015-02-18T09:04:00,Action,0.3418,,216191000000000000,pfizer_news,"RT @GetOld What do you call someone who�۪s 65 or older? Senior? Maybe. Elderly? Better not. #LetsGetOld http://t.co/o7XnEVdX"
662824830,false,finalized,3,2015-02-18T06:58:00,Information,0.6747,,216161000000000000,pfizer_news,"Pfizer Global Health Fellow Janet White addressing health issues for underserved populations from Uganda #GHF http://t.co/fCz7HESo"
662824831,false,finalized,3,2015-02-18T03:53:00,Action,1,,215792000000000000,pfizer_news,"Are you getting the right treatment for your migraine? Join the Campaign. http://t.co/M0BroaQM #CampaignAgainstMigraine"
662824832,false,finalized,3,2015-02-18T06:45:00,Information,1,,215519000000000000,pfizer_news,"Pfizer Global Health Fellow Tracy Sienko addressing health issues for underserved populations from Tanzania #GHF http://t.co/3vCd6CPi"
662824833,false,finalized,3,2015-02-18T13:51:00,Information,1,,215451000000000000,pfizer_news,"RT @GetOld Toddler morphs into an elderly man in 40 seconds. #LetsGetOld http://t.co/wG0gfJu0"
662824834,false,finalized,3,2015-02-18T09:37:00,Information,1,,215149000000000000,pfizer_news,"RT @GetOld 48% of 65+ rank seeing their grandchildren graduate first in a list of achievements. #LetsGetOld http://t.co/9bFFWy9w"
662824835,false,finalized,3,2015-02-18T12:42:00,Information,1,,211124000000000000,pfizer_news,"Pfizer Global Health Fellow Albert Dunne #GHF addressing health issues for underserved populations from Nairobi http://t.co/eI3BAzzn"
662824836,false,finalized,3,2015-02-18T08:45:00,Information,1,,210813000000000000,pfizer_news,"Pfizer Global Health Fellow Tracy Sienko #GHF addressing health issues for underserved populations from Tanzania http://t.co/3vCd6CPi"
662824837,false,finalized,3,2015-02-18T12:12:00,Action,1,,210759000000000000,pfizer_news,"Not all migraine treatments are created equal. Join the campaign for migraine relief. http://t.co/M0BroaQM #CampaignAgainstMigraine"
662824838,false,finalized,3,2015-02-18T09:10:00,Information,1,,210066000000000000,pfizer_news,"On Think Science Now, @F1000 shares a published study on BRCA1, a human caretaker #gene responsible for repairing #DNA http://t.co/MHDMtbWb"
662824839,false,finalized,3,2015-02-18T12:44:00,Information,1,,208649000000000000,pfizer_news,"Data from Kidney Cancer Portfolio Further Demonstrate Efficacy and Safety Across Multiple Lines of Therapy #ASCO12"
662824840,false,finalized,3,2015-02-18T06:42:00,Information,1,,204654000000000000,pfizer_news,The new Science Fair section of Think Science Now highlights a lot of fun facts about science and medicine http://t.co/C6EdJqXc
662824841,false,finalized,3,2015-02-18T11:39:00,Information,1,,202062000000000000,pfizer_news,"Global Health Fellow #GHF, Juan Cotarelo, named Project Hope�۪s volunteer of the month http://t.co/KPPVIyUD"
662824842,false,finalized,3,2015-02-18T04:35:00,Information,1,,200023000000000000,pfizer_news,"Pfizer brings home the GOLD for Global Campaign @ #Sabreawards: Counterfeits Can Kill"
662824843,false,finalized,3,2015-02-18T13:16:00,Information,1,,200004000000000000,pfizer_news,"Pfizer's #TSN takes home Silver for Best Blog @ #Sabreawards 2012"
662824844,false,finalized,3,2015-02-18T13:05:00,Information,1,,198116000000000000,pfizer_news,"Pre-surgery #anesthesia is meant to prevent connected consciousness but a new study reviewed by @F1000 raises questions http://t.co/h1Vd03JR"
662824845,false,finalized,3,2015-02-18T11:47:00,Information,1,,197673000000000000,pfizer_news,"On The Doctors, Freda Lewis-Hall, MD, discusses #menopause and tests for women�۪s health after 50 http://t.co/s0JnLipI"
662824846,false,finalized,3,2015-02-18T12:16:00,Information,0.6662,,195897000000000000,pfizer_news,"April 28 is national #Rx drug #take-back day! TSN explains how to dispose unused Rx in a safe and eco-friendly way http://t.co/uzn6p9rb"
662824847,false,finalized,3,2015-02-18T12:24:00,Action,0.6644,,195175000000000000,pfizer_news,Learn about Alzheimer�۪s Advocate Alan Arnette & his presentation at the 4/26 Caregiver Education Conference (Las Vegas) http://t.co/O6tR2pI2
662824848,false,finalized,3,2015-02-18T06:57:00,Information,1,,194832000000000000,pfizer_news,John Clark-Gambling With Your Health: The Dangers Of Counterfeit Drugs http://t.co/f31lHj69
662824849,false,finalized,3,2015-02-18T04:22:00,Action,1,,194519000000000000,pfizer_news,The 7 City Challenge for Alzheimer�۪s is headed to Las Vegas! Follow Alan Arnette  at the Caregiver Education Conference http://t.co/fre9j9R5
662824850,false,finalized,3,2015-02-18T13:27:00,Information,0.685,,194467000000000000,pfizer_news,The new Science Fair section of Think Science Now highlights a lot of fun facts about science and medicine http://t.co/C6EdJqXc
662824851,false,finalized,3,2015-02-18T09:14:00,Action,1,,194088000000000000,pfizer_news,It�۪s Earth Day! Help make the world a healthier place by quitting smoking. Find out how at http://t.co/wwGouQrH
662824852,false,finalized,3,2015-02-18T12:38:00,Information,1,,192980000000000000,pfizer_news,"Candace Sue  #TSN serves as a great case study for harnessing the power of social media to engage in conversation about science & medicine"
662824853,false,finalized,3,2015-02-18T12:23:00,Information,1,,192950000000000000,pfizer_news,"Heather Young ���We are excited to present on #TSN at #STEMsummit to inspire use of social media to deepen interest on STEM topics"
662824854,false,finalized,3,2015-02-18T13:55:00,Information,1,,192326000000000000,pfizer_news,"2012 Pfizer Global Health Fellow #GHF Tanya Owens will address health issues for underserved populations in China http://t.co/qXgTMhma"
662824855,false,finalized,3,2015-02-18T11:19:00,Information,1,,191964000000000000,pfizer_news,"Pfizer Global Health Fellows #GHF received Health Volunteers Overseas Golden Apple Award for commitment to global health in India"
662824856,false,finalized,3,2015-02-18T11:23:00,Action,1,,190540000000000000,pfizer_news,"#TSN�۪s Jon Milton takes pride in his work at @pfizer_news. Read about his curiosity & desire to challenge status quo http://t.co/spTVPVTN"
662824857,false,finalized,3,2015-02-18T04:37:00,Action,0.6704,,190482000000000000,pfizer_news,"Learn how Pfizer�۪s Global Health Fellows volunteer program links to our core business @CDCDevSolutions at 3rd Annual #ICVConf today!"
662824858,false,finalized,3,2015-02-18T06:52:00,Information,1,,190171000000000000,pfizer_news,"Pfizer colleague discussing #GHF Global Health Fellows volunteer program at tomorrow�۪s #ICVConf in Washington"
662824859,false,finalized,3,2015-02-18T10:29:00,Information,1,,189757000000000000,pfizer_news,2012 Pfizer Global Health Fellow Brandford Giddings will address health issues for underserved populations in Rwanda  http://t.co/PtnaYpNU
662824860,false,finalized,3,2015-02-18T04:21:00,Information,1,,189365000000000000,pfizer_news,"U.S. tobacco use is still a primary preventable cause of #morbidity. #TSN�۪s Tamara Evans discusses cessation measures http://t.co/MqVR8sTC"
662824861,false,finalized,3,2015-02-18T06:56:00,Information,1,,182154000000000000,pfizer_news,Part D Works: Seniors saved more than $3.2B on medicines thru  donut hole  coverage drug companies helped provide http://t.co/BASF1Tcn
662824862,false,finalized,3,2015-02-18T09:14:00,Information,1,,182073000000000000,pfizer_news,"2012 Pfizer Global Health Fellow #GHF Susan Blakeney will address health issues for underserved populations in India http://t.co/eKz9z66f"
662824863,false,finalized,3,2015-02-18T07:02:00,Action,1,,180006000000000000,pfizer_news,"Collodial Silver has been around since 1938 but is it safe to use to treat infections &amp  burns? Discuss here http://t.co/JF4kUybp  #TSN"
662824864,false,finalized,3,2015-02-18T08:57:00,Information,1,,179655000000000000,pfizer_news,2012 Pfizer Global Health Fellow Carlo Bello will address health issues for underserved populations in Uganda http://t.co/DOovsVUN
662824865,false,finalized,3,2015-02-18T12:42:00,Information,1,,179262000000000000,pfizer_news,Pfizer�۪s Prevnar 13� Shown To Be Immunogenic In Older Children And Adolescents http://t.co/4dQQlUgV
662824866,false,finalized,3,2015-02-18T13:23:00,Action,1,,178175000000000000,pfizer_news,"Collodial Silver has been around since 1938 but is it safe to use to treat infections & burns? Discuss here http://t.co/JF4kUybp  #TSN"
662824867,false,finalized,3,2015-02-18T12:33:00,Information,1,,177956000000000000,pfizer_news,Pfizer Canada Global Health Fellows supports International Woman�۪s Day Walk In Her Shoes http://t.co/EFnHAa2l
662824868,false,finalized,3,2015-02-18T10:30:00,Information,1,,177815000000000000,pfizer_news,Neuroscience Head Dr Michael Ehlers awarded Thudichum Medal honoring eminent scientists making outstanding contributions to neurochemistry
662824869,false,finalized,3,2015-02-18T12:59:00,Information,1,,177780000000000000,pfizer_news,2012 Pfizer Global Health Fellow Juan Cotarelo will address health issues for underserved populations in India http://t.co/S9N73k1u
662824870,false,finalized,3,2015-02-18T13:36:00,Information,1,,177779000000000000,pfizer_news,"TSN�۪s Tamara Evans reflects on @HHSgov plan to develop treatment & prevention strategies for #Alzheimer�۪s Disease http://t.co/jl0bCKMD"
662824871,false,finalized,3,2015-02-18T11:23:00,Action,1,,177725000000000000,pfizer_news,"As a leader in the treatment of advanced kidney cancer,Pfizer Oncology proudly sponsors @WorldKidneyDay.Learn more at http://t.co/pdCie7iT"
662824872,false,finalized,3,2015-02-18T06:43:00,Action,0.6747,,177111000000000000,pfizer_news,Pfizer invites public to view and listen to webcast of Pfizer presentation at Healthcare Conference http://t.co/3znRSXbR
662824873,false,finalized,3,2015-02-18T09:04:00,Information,1,,177103000000000000,pfizer_news,Pfizer receives 2012 Jefferson Award for Outstanding Service by a Major Corp accepted by Caroline Roan
662824874,false,finalized,3,2015-02-18T06:50:00,Information,1,,176756000000000000,pfizer_news,2012 Pfizer Global Health Fellow Mario Villa will address health issues for underserved populations in Tanzania http://t.co/rGdeAKih
662824875,false,finalized,3,2015-02-18T09:19:00,Information,1,,175647000000000000,pfizer_news,"Life gets interesting when we fail because that�۪s when we surpass ourselves @Pfizer_news at @TEDActive http://t.co/nF79I7UA #activehealth"
662824876,false,finalized,3,2015-02-18T13:23:00,Information,1,,175335000000000000,pfizer_news,2012 Pfizer Global Health Fellow Hemangini Patel will address health issues for underserved populations in Kenya http://t.co/apQSUfvJ
662824877,false,finalized,3,2015-02-18T11:27:00,Information,1,,174946000000000000,pfizer_news,"How Can Collective Wisdom Around Health & Longevity Improve Every Stage of Life? @TEDactive @Pfizer_news http://t.co/tMtb8vws #activehealth"
662824878,false,finalized,3,2015-02-18T11:42:00,Information,1,,174928000000000000,pfizer_news,Pfizer scientists & medical professionals use social media on http://t.co/d6jSKT2V to share their passion for science & innovation
662824879,false,finalized,3,2015-02-18T12:20:00,Information,1,,174891000000000000,pfizer_news,"This week @pfizer_news is at the @TEDactive conference in Palm Springs answering an interesting question http://t.co/tMtb8vws #activehealth"
662824880,false,finalized,3,2015-02-18T09:36:00,Information,1,,174568000000000000,pfizer_news,2012 Pfizer Global Health Fellow Tracy Sienko will address health issues for underserved populations in Tanzania http://t.co/gNL8SkQN
662824881,false,finalized,3,2015-02-18T13:22:00,Information,1,,174518000000000000,pfizer_news,"#TSN celebrates Copernicus & his work on #CelestialSpheres, marking beginning of the #ScientificRevolution http://t.co/rz9Gm7Vb @tsntwish"
662824882,false,finalized,3,2015-02-18T13:05:00,Information,1,,174119000000000000,pfizer_news,Pfizer scientists & medical professionals use social media on http://t.co/d6jSKT2V to share their passion for science & innovation
662824883,false,finalized,3,2015-02-18T08:35:00,Information,1,,172787000000000000,pfizer_news,"This Week in Science History #TSN celebrates the work of Charles Darwin http://t.co/kduALUi8 #evolution #OriginofSpecies @tsntwish"
662824884,false,finalized,3,2015-02-18T13:08:00,Information,1,,172725000000000000,pfizer_news,2012 Pfizer Global Health Fellow Jenny De Gelder will address health issues for underserved populations in Uganda http://t.co/4D2W9g01
662824885,false,finalized,3,2015-02-18T04:34:00,Information,1,,172459000000000000,pfizer_news,2012 Pfizer Global Health Fellow David Marshall will address health issues for underserved populations in China http://t.co/zXwN3qUo
662824886,false,finalized,3,2015-02-18T12:42:00,Information,1,,172458000000000000,pfizer_news,"#Superbugs are becoming more resistant to #Antibiotics - researchers are working on a solution #lysogenization http://t.co/8GXADzbI"
662824887,false,finalized,3,2015-02-18T12:27:00,Information,1,,166567000000000000,pfizer_news,"#TSN Member Vera Rulon assesses the future of mobile health and electronic medical records http://t.co/y1tikcO0 #mhealth"
662824888,false,finalized,3,2015-02-18T11:28:00,Information,1,,165505000000000000,pfizer_news,"The science behind why salting the roads melts the ice and prevents water freezing http://t.co/wYbpkbAj  #science"
662824889,false,finalized,3,2015-02-18T13:59:00,Information,1,,165490000000000000,pfizer_news,"Did you know that #coffee contains over 1500 chemicals? Many of them have properties beneficial to your #health http://t.co/gaz8ja3w"
